"ID","Name","Type","rConc","Name","Type","Value","Quality","Call","Threshold","In Range","Out Range","Peak Ratio","Comments","treatment","Peak Call"
"S61-A44","48hhigh_173-73","Unknown",1,"Tcf7l2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S61-A45","48hhigh_173-73","Unknown",1,"B2M","Test",9.73979961990361,1,"Pass",0.0222468576534276,85.6087223603821,999,1,"ok","48h_high","Pass"
"S61-A46","48hhigh_173-73","Unknown",1,"MAP3K14","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S61-A47","48hhigh_173-73","Unknown",1,"SLCO3A1","Test",16.6538122741715,1,"Pass",0.0222468576534276,83.9252682511882,999,1,"ok","48h_high","Pass"
"S61-A48","48hhigh_173-73","Unknown",1,"SP1","Test",15.6290464833881,1,"Pass",0.0222468576534276,86.8002649366671,999,1,"ok","48h_high","Pass"
"S63-A01","48hhigh_175-75","Unknown",1,"ACTB","Test",13.6160889904779,0.975122743843138,"Pass",0.0222468576534276,90.3080854929953,999,1,"ok","48h_high","Pass"
"S63-A02","48hhigh_175-75","Unknown",1,"SP3","Test",13.0555334807611,1,"Pass",0.0222468576534276,81.6348268421244,999,1,"ok","48h_high","Pass"
"S63-A03","48hhigh_175-75","Unknown",1,"SLCO2B1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S63-A04","48hhigh_175-75","Unknown",1,"RSU1","Test",14.0561219975652,1,"Pass",0.0222468576534276,82.9406946921201,999,1,"ok","48h_high","Pass"
"S63-A05","48hhigh_175-75","Unknown",1,"IL8","Test",14.1528444715808,1,"Pass",0.0222468576534276,82.7841836915991,999,1,"ok","48h_high","Pass"
"S63-A06","48hhigh_175-75","Unknown",1,"FZD7","Test",17.8818862696676,1,"Pass",0.0222468576534276,80.9888411059074,999,1,"ok","48h_high","Pass"
"S63-A07","48hhigh_175-75","Unknown",1,"ABCC4","Test",15.7566262212,1,"Pass",0.0222468576534276,80.7255341660663,999,1,"ok","48h_high","Pass"
"S63-A08","48hhigh_175-75","Unknown",1,"YBX1","Test",7.50034979835493,1,"Pass",0.0222468576534276,82.1904190871583,999,1,"ok","48h_high","Pass"
"S63-A09","48hhigh_175-75","Unknown",1,"PRKCB","Test",15.0005000392411,1,"Pass",0.0222468576534276,86.7365467813392,999,1,"ok","48h_high","Pass"
"S63-A10","48hhigh_175-75","Unknown",1,"DDIT4","Test",16.6278207852179,1,"Pass",0.0222468576534276,87.6724178663757,999,1,"double","48h_high","Fail"
"S63-A11","48hhigh_175-75","Unknown",1,"ABCB1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S63-A12","48hhigh_175-75","Unknown",1,"LRP5","Test",14.7523814746945,1,"Pass",0.0222468576534276,84.15631624666,999,1,"ok","48h_high","Pass"
"S63-A13","48hhigh_175-75","Unknown",1,"ABCC5","Test",15.6414111894944,1,"Pass",0.0222468576534276,84.2414094470855,999,1,"ok","48h_high","Pass"
"S63-A14","48hhigh_175-75","Unknown",1,"NFYA","Test",13.0485475215464,1,"Pass",0.0222468576534276,85.5879124012134,999,1,"ok","48h_high","Pass"
"S63-A15","48hhigh_175-75","Unknown",1,"CSK","Test",13.0392104447635,1,"Pass",0.0222468576534276,85.808515202819,999,1,"ok","48h_high","Pass"
"S63-A16","48hhigh_175-75","Unknown",1,"SCML2","Test",19.5630867986347,1,"Pass",0.0222468576534276,81.8577995502489,999,1,"ok","48h_high","Pass"
"S63-A17","48hhigh_175-75","Unknown",1,"GAPDH","Test",7.65168961438513,1,"Pass",0.0222468576534276,87.3906518985074,999,1,"ok","48h_high","Pass"
"S63-A18","48hhigh_175-75","Unknown",1,"APCDD1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S63-A19","48hhigh_175-75","Unknown",1,"WNK1","Test",13.519778438037,1,"Pass",0.0222468576534276,83.7613420778063,999,1,"ok","48h_high","Pass"
"S63-A20","48hhigh_175-75","Unknown",1,"IL18","Test",15.4351896796717,1,"Pass",0.0222468576534276,80.9548181403609,999,1,"ok","48h_high","Pass"
"S63-A21","48hhigh_175-75","Unknown",1,"GCLC","Test",13.0456375645992,1,"Pass",0.0222468576534276,83.3895959560394,999,1,"ok","48h_high","Pass"
"S63-A22","48hhigh_175-75","Unknown",1,"MAPK1","Test",11.9473603603955,1,"Pass",0.0222468576534276,85.0419088189182,999,1,"ok","48h_high","Pass"
"S63-A23","48hhigh_175-75","Unknown",1,"MYC","Test",9.84080185020088,1,"Pass",0.0222468576534276,79.8793730106074,999,1,"ok","48h_high","Pass"
"S63-A24","48hhigh_175-75","Unknown",1,"OCT4","Test",20.6471619538899,0.628612751607527,"Fail",0.0222468576534276,92.1354311724227,999,1,"miss","48h_high","Fail"
"S63-A25","48hhigh_175-75","Unknown",1,"OSCAR","Test",999,0,"Fail",0.0222468576534276,999,999,0,"miss","48h_high","Fail"
"S63-A26","48hhigh_175-75","Unknown",1,"MPO","Test",6.99482924010193,1,"Pass",0.0222468576534276,88.0113714611882,999,1,"ok","48h_high","Pass"
"S63-A27","48hhigh_175-75","Unknown",1,"EZH1","Test",16.1060415346352,1,"Pass",0.0222468576534276,82.4284507787861,999,1,"ok","48h_high","Pass"
"S63-A28","48hhigh_175-75","Unknown",1,"SLC7A7","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S63-A29","48hhigh_175-75","Unknown",1,"BRD4","Test",11.863406969246,1,"Pass",0.0222468576534276,84.9405156593163,999,1,"ok","48h_high","Pass"
"S63-A30","48hhigh_175-75","Unknown",1,"DVL2","Test",18.2374791821359,1,"Pass",0.0222468576534276,86.5858230121765,999,1,"ok","48h_high","Pass"
"S63-A31","48hhigh_175-75","Unknown",1,"MT2A","Test",13.3988607984312,1,"Pass",0.0222468576534276,89.1865856400154,999,1,"ok","48h_high","Pass"
"S63-A32","48hhigh_175-75","Unknown",1,"NOTCH1","Test",17.461428604476,1,"Pass",0.0222468576534276,89.5587741724192,999,1,"ok","48h_high","Pass"
"S63-A33","48hhigh_175-75","Unknown",1,"PTK2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S63-A34","48hhigh_175-75","Unknown",1,"KRAS","Test",13.3615698713797,1,"Pass",0.0222468576534276,75.1500939940327,999,1,"ok","48h_high","Pass"
"S63-A35","48hhigh_175-75","Unknown",1,"KMT2A","Test",16.5278670701395,1,"Pass",0.0222468576534276,81.5882975182946,999,1,"ok","48h_high","Pass"
"S63-A36","48hhigh_175-75","Unknown",1,"DAAM1","Test",17.1443071182084,1,"Pass",0.0222468576534276,84.2415291286003,999,1,"ok","48h_high","Pass"
"S63-A37","48hhigh_175-75","Unknown",1,"CTNNB","Test",13.0332210891255,1,"Pass",0.0222468576534276,83.2398818301801,999,1,"ok","48h_high","Pass"
"S63-A38","48hhigh_175-75","Unknown",1,"PTGS2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S63-A39","48hhigh_175-75","Unknown",1,"PPIA","Test",8.31062137285129,1,"Pass",0.0222468576534276,84.093486727906,999,1,"ok","48h_high","Pass"
"S63-A40","48hhigh_175-75","Unknown",1,"RELA","Test",13.7758867149715,1,"Pass",0.0222468576534276,85.4339321700185,999,1,"ok","48h_high","Pass"
"S63-A41","48hhigh_175-75","Unknown",1,"SMYD3","Test",18.2868753264073,1,"Pass",0.0222468576534276,81.8908597249582,999,1,"ok","48h_high","Pass"
"S63-A42","48hhigh_175-75","Unknown",1,"UGCG","Test",15.4858370609573,1,"Pass",0.0222468576534276,82.2412505648478,999,1,"ok","48h_high","Pass"
"S63-A43","48hhigh_175-75","Unknown",1,"LRP6","Test",20.5174294276886,1,"Pass",0.0222468576534276,86.6786817205109,999,1,"ok","48h_high","Pass"
"S63-A44","48hhigh_175-75","Unknown",1,"Tcf7l2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S63-A45","48hhigh_175-75","Unknown",1,"B2M","Test",9.70762679765948,1,"Pass",0.0222468576534276,85.6024569621137,999,1,"ok","48h_high","Pass"
"S63-A46","48hhigh_175-75","Unknown",1,"MAP3K14","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S63-A47","48hhigh_175-75","Unknown",1,"SLCO3A1","Test",16.5733620896577,1,"Pass",0.0222468576534276,83.9342311262643,999,1,"ok","48h_high","Pass"
"S63-A48","48hhigh_175-75","Unknown",1,"SP1","Test",15.1450882023785,1,"Pass",0.0222468576534276,86.8015626465669,999,1,"ok","48h_high","Pass"
"S65-A01","48hhigh_177-77","Unknown",1,"ACTB","Test",13.0281453421958,0.876339460211283,"Pass",0.0222468576534276,90.2237179825825,999,1,"ok","48h_high","Pass"
"S65-A02","48hhigh_177-77","Unknown",1,"SP3","Test",13.107793293431,1,"Pass",0.0222468576534276,81.6310540954295,999,1,"ok","48h_high","Pass"
"S65-A03","48hhigh_177-77","Unknown",1,"SLCO2B1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S65-A04","48hhigh_177-77","Unknown",1,"RSU1","Test",12.5849697744194,1,"Pass",0.0222468576534276,82.8983652140143,999,1,"ok","48h_high","Pass"
"S65-A05","48hhigh_177-77","Unknown",1,"IL8","Test",15.0168931561782,1,"Pass",0.0222468576534276,82.7938337499481,999,1,"ok","48h_high","Pass"
"S65-A06","48hhigh_177-77","Unknown",1,"FZD7","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S65-A07","48hhigh_177-77","Unknown",1,"ABCC4","Test",15.121409185755,1,"Pass",0.0222468576534276,80.7181082058154,999,1,"ok","48h_high","Pass"
"S65-A08","48hhigh_177-77","Unknown",1,"YBX1","Test",6.38001313227998,1,"Pass",0.0222468576534276,82.192298108384,999,1,"ok","48h_high","Pass"
"S65-A09","48hhigh_177-77","Unknown",1,"PRKCB","Test",14.9474792009503,1,"Pass",0.0222468576534276,86.7740567485213,999,1,"ok","48h_high","Pass"
"S65-A10","48hhigh_177-77","Unknown",1,"DDIT4","Test",21.1079714620546,1,"Pass",0.0222468576534276,88.7003404381169,999,1,"ok","48h_high","Pass"
"S65-A11","48hhigh_177-77","Unknown",1,"ABCB1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S65-A12","48hhigh_177-77","Unknown",1,"LRP5","Test",16.070937372431,1,"Pass",0.0222468576534276,84.1222769316263,999,1,"ok","48h_high","Pass"
"S65-A13","48hhigh_177-77","Unknown",1,"ABCC5","Test",14.8389281601036,1,"Pass",0.0222468576534276,84.263623447205,999,1,"ok","48h_high","Pass"
"S65-A14","48hhigh_177-77","Unknown",1,"NFYA","Test",13.1308484572185,1,"Pass",0.0222468576534276,85.4370929811474,999,1,"ok","48h_high","Pass"
"S65-A15","48hhigh_177-77","Unknown",1,"CSK","Test",11.7698170351028,1,"Pass",0.0222468576534276,85.8401591412478,999,1,"ok","48h_high","Pass"
"S65-A16","48hhigh_177-77","Unknown",1,"SCML2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S65-A17","48hhigh_177-77","Unknown",1,"GAPDH","Test",6.76858910427058,1,"Pass",0.0222468576534276,87.3894733130998,999,1,"ok","48h_high","Pass"
"S65-A18","48hhigh_177-77","Unknown",1,"APCDD1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S65-A19","48hhigh_177-77","Unknown",1,"WNK1","Test",13.0539857002631,1,"Pass",0.0222468576534276,83.7646721419428,999,1,"ok","48h_high","Pass"
"S65-A20","48hhigh_177-77","Unknown",1,"IL18","Test",18.0545593663874,1,"Pass",0.0222468576534276,80.9790003257213,999,1,"ok","48h_high","Pass"
"S65-A21","48hhigh_177-77","Unknown",1,"GCLC","Test",14.0744523046098,1,"Pass",0.0222468576534276,83.3706951075228,999,1,"ok","48h_high","Pass"
"S65-A22","48hhigh_177-77","Unknown",1,"MAPK1","Test",11.7837423495627,1,"Pass",0.0222468576534276,85.182155210617,999,1,"ok","48h_high","Pass"
"S65-A23","48hhigh_177-77","Unknown",1,"MYC","Test",9.0985211604778,1,"Pass",0.0222468576534276,79.906325153698,999,1,"ok","48h_high","Pass"
"S65-A24","48hhigh_177-77","Unknown",1,"OCT4","Test",27.8747853829639,0,"Fail",0.0222468576534276,999,999,0,"miss","48h_high","Fail"
"S65-A25","48hhigh_177-77","Unknown",1,"OSCAR","Test",999,0,"Fail",0.0222468576534276,999,999,0,"miss","48h_high","Fail"
"S65-A26","48hhigh_177-77","Unknown",1,"MPO","Test",6.04022420481583,1,"Pass",0.0222468576534276,88.0101829817473,999,1,"ok","48h_high","Pass"
"S65-A27","48hhigh_177-77","Unknown",1,"EZH1","Test",11.7909793474087,1,"Pass",0.0222468576534276,82.6063616866475,999,1,"ok","48h_high","Pass"
"S65-A28","48hhigh_177-77","Unknown",1,"SLC7A7","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S65-A29","48hhigh_177-77","Unknown",1,"BRD4","Test",11.1060283324198,1,"Pass",0.0222468576534276,84.9484640551021,999,1,"ok","48h_high","Pass"
"S65-A30","48hhigh_177-77","Unknown",1,"DVL2","Test",15.6747875887299,1,"Pass",0.0222468576534276,86.6919886941281,999,1,"ok","48h_high","Pass"
"S65-A31","48hhigh_177-77","Unknown",1,"MT2A","Test",12.1883529196631,1,"Pass",0.0222468576534276,89.0361356451019,999,1,"ok","48h_high","Pass"
"S65-A32","48hhigh_177-77","Unknown",1,"NOTCH1","Test",20.1658170482158,1,"Pass",0.0222468576534276,89.3752023368101,999,1,"ok","48h_high","Pass"
"S65-A33","48hhigh_177-77","Unknown",1,"PTK2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S65-A34","48hhigh_177-77","Unknown",1,"KRAS","Test",14.3044723542841,1,"Pass",0.0222468576534276,75.168970645003,999,1,"ok","48h_high","Pass"
"S65-A35","48hhigh_177-77","Unknown",1,"KMT2A","Test",17.6842428561049,1,"Pass",0.0222468576534276,81.5801783746381,999,1,"ok","48h_high","Pass"
"S65-A36","48hhigh_177-77","Unknown",1,"DAAM1","Test",999,0,"Fail",0.0222468576534276,68.5280553752268,999,1,"no peak","48h_high","Fail"
"S65-A37","48hhigh_177-77","Unknown",1,"CTNNB","Test",14.0512840743473,1,"Pass",0.0222468576534276,83.1656645091637,999,1,"ok","48h_high","Pass"
"S65-A38","48hhigh_177-77","Unknown",1,"PTGS2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S65-A39","48hhigh_177-77","Unknown",1,"PPIA","Test",7.73641586006048,1,"Pass",0.0222468576534276,84.0984601109303,999,1,"ok","48h_high","Pass"
"S65-A40","48hhigh_177-77","Unknown",1,"RELA","Test",12.758325886302,1,"Pass",0.0222468576534276,85.4394630337559,999,1,"ok","48h_high","Pass"
"S65-A41","48hhigh_177-77","Unknown",1,"SMYD3","Test",16.0334578563954,1,"Pass",0.0222468576534276,81.8471079996353,999,1,"ok","48h_high","Pass"
"S65-A42","48hhigh_177-77","Unknown",1,"UGCG","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S65-A43","48hhigh_177-77","Unknown",1,"LRP6","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S65-A44","48hhigh_177-77","Unknown",1,"Tcf7l2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S65-A45","48hhigh_177-77","Unknown",1,"B2M","Test",9.60922353192394,1,"Pass",0.0222468576534276,85.5872449287455,999,1,"ok","48h_high","Pass"
"S65-A46","48hhigh_177-77","Unknown",1,"MAP3K14","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S65-A47","48hhigh_177-77","Unknown",1,"SLCO3A1","Test",16.2540463114451,1,"Pass",0.0222468576534276,83.8790068914921,999,1,"ok","48h_high","Pass"
"S65-A48","48hhigh_177-77","Unknown",1,"SP1","Test",14.2306035550818,1,"Pass",0.0222468576534276,86.703485248454,999,1,"double","48h_high","Fail"
"S67-A01","48hhigh_179-79","Unknown",1,"ACTB","Test",13.4677993709156,0.944524553735173,"Pass",0.0222468576534276,90.2168503306538,999,1,"ok","48h_high","Pass"
"S67-A02","48hhigh_179-79","Unknown",1,"SP3","Test",12.7188646319781,1,"Pass",0.0222468576534276,81.5853862096946,999,1,"ok","48h_high","Pass"
"S67-A03","48hhigh_179-79","Unknown",1,"SLCO2B1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S67-A04","48hhigh_179-79","Unknown",1,"RSU1","Test",13.0878093359132,1,"Pass",0.0222468576534276,82.9509675772799,999,1,"ok","48h_high","Pass"
"S67-A05","48hhigh_179-79","Unknown",1,"IL8","Test",9.50757464984135,1,"Pass",0.0222468576534276,82.83514833166,999,1,"ok","48h_high","Pass"
"S67-A06","48hhigh_179-79","Unknown",1,"FZD7","Test",19.2233349316299,1,"Pass",0.0222468576534276,80.8816365019947,999,1,"ok","48h_high","Pass"
"S67-A07","48hhigh_179-79","Unknown",1,"ABCC4","Test",15.2823884297189,1,"Pass",0.0222468576534276,80.7091298045863,999,1,"ok","48h_high","Pass"
"S67-A08","48hhigh_179-79","Unknown",1,"YBX1","Test",7.04527810641952,1,"Pass",0.0222468576534276,82.1656631158203,999,1,"ok","48h_high","Pass"
"S67-A09","48hhigh_179-79","Unknown",1,"PRKCB","Test",15.332623072196,1,"Pass",0.0222468576534276,86.6759041489409,999,1,"ok","48h_high","Pass"
"S67-A10","48hhigh_179-79","Unknown",1,"DDIT4","Test",17.3892159208941,1,"Pass",0.0222468576534276,87.6130356732796,999,1,"ok","48h_high","Pass"
"S67-A11","48hhigh_179-79","Unknown",1,"ABCB1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S67-A12","48hhigh_179-79","Unknown",1,"LRP5","Test",15.5348786900295,1,"Pass",0.0222468576534276,84.075972142918,999,1,"ok","48h_high","Pass"
"S67-A13","48hhigh_179-79","Unknown",1,"ABCC5","Test",14.8997851304232,1,"Pass",0.0222468576534276,84.2399161927376,999,1,"ok","48h_high","Pass"
"S67-A14","48hhigh_179-79","Unknown",1,"NFYA","Test",13.5479810640802,1,"Pass",0.0222468576534276,85.4273102295748,999,1,"ok","48h_high","Pass"
"S67-A15","48hhigh_179-79","Unknown",1,"CSK","Test",12.0146422249419,1,"Pass",0.0222468576534276,85.8162672260547,999,1,"ok","48h_high","Pass"
"S67-A16","48hhigh_179-79","Unknown",1,"SCML2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S67-A17","48hhigh_179-79","Unknown",1,"GAPDH","Test",6.98828566844028,1,"Pass",0.0222468576534276,87.3770424524904,999,1,"ok","48h_high","Pass"
"S67-A18","48hhigh_179-79","Unknown",1,"APCDD1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S67-A19","48hhigh_179-79","Unknown",1,"WNK1","Test",12.7132036210695,1,"Pass",0.0222468576534276,83.7466391372186,999,1,"ok","48h_high","Pass"
"S67-A20","48hhigh_179-79","Unknown",1,"IL18","Test",13.8986935193794,1,"Pass",0.0222468576534276,80.9173187005667,999,1,"ok","48h_high","Pass"
"S67-A21","48hhigh_179-79","Unknown",1,"GCLC","Test",13.93081306253,1,"Pass",0.0222468576534276,83.3076648623692,999,1,"ok","48h_high","Pass"
"S67-A22","48hhigh_179-79","Unknown",1,"MAPK1","Test",11.8816270757933,1,"Pass",0.0222468576534276,85.1512111472232,999,1,"ok","48h_high","Pass"
"S67-A23","48hhigh_179-79","Unknown",1,"MYC","Test",9.67593453635757,1,"Pass",0.0222468576534276,79.8801878482828,999,1,"ok","48h_high","Pass"
"S67-A24","48hhigh_179-79","Unknown",1,"OCT4","Test",24.2252981983255,0,"Fail",0.0222468576534276,999,999,0,"miss","48h_high","Fail"
"S67-A25","48hhigh_179-79","Unknown",1,"OSCAR","Test",999,0,"Fail",0.0222468576534276,999,999,0,"miss","48h_high","Fail"
"S67-A26","48hhigh_179-79","Unknown",1,"MPO","Test",6.54806024607127,1,"Pass",0.0222468576534276,87.9862602167003,999,1,"ok","48h_high","Pass"
"S67-A27","48hhigh_179-79","Unknown",1,"EZH1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S67-A28","48hhigh_179-79","Unknown",1,"SLC7A7","Test",16.8326147781218,1,"Pass",0.0222468576534276,81.1133296879696,999,1,"ok","48h_high","Pass"
"S67-A29","48hhigh_179-79","Unknown",1,"BRD4","Test",11.3425394662756,1,"Pass",0.0222468576534276,84.9415989155511,999,1,"ok","48h_high","Pass"
"S67-A30","48hhigh_179-79","Unknown",1,"DVL2","Test",15.0717613512751,1,"Pass",0.0222468576534276,86.7164530823361,999,1,"ok","48h_high","Pass"
"S67-A31","48hhigh_179-79","Unknown",1,"MT2A","Test",11.53825598665,1,"Pass",0.0222468576534276,89.1967883014696,999,1,"ok","48h_high","Pass"
"S67-A32","48hhigh_179-79","Unknown",1,"NOTCH1","Test",17.5172167650405,1,"Pass",0.0222468576534276,89.28734594296,999,1,"ok","48h_high","Pass"
"S67-A33","48hhigh_179-79","Unknown",1,"PTK2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S67-A34","48hhigh_179-79","Unknown",1,"KRAS","Test",13.3025803748616,1,"Pass",0.0222468576534276,75.1287531552558,999,1,"ok","48h_high","Pass"
"S67-A35","48hhigh_179-79","Unknown",1,"KMT2A","Test",16.153888979639,1,"Pass",0.0222468576534276,81.6185781312432,999,1,"ok","48h_high","Pass"
"S67-A36","48hhigh_179-79","Unknown",1,"DAAM1","Test",16.9822837763305,1,"Pass",0.0222468576534276,84.1641749752921,999,1,"ok","48h_high","Pass"
"S67-A37","48hhigh_179-79","Unknown",1,"CTNNB","Test",13.8570902065112,1,"Pass",0.0222468576534276,83.281676791308,999,1,"ok","48h_high","Pass"
"S67-A38","48hhigh_179-79","Unknown",1,"PTGS2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S67-A39","48hhigh_179-79","Unknown",1,"PPIA","Test",8.08759696519162,1,"Pass",0.0222468576534276,84.0852268854351,999,1,"ok","48h_high","Pass"
"S67-A40","48hhigh_179-79","Unknown",1,"RELA","Test",13.610679458088,1,"Pass",0.0222468576534276,85.4084928464136,999,1,"ok","48h_high","Pass"
"S67-A41","48hhigh_179-79","Unknown",1,"SMYD3","Test",17.3797942258409,1,"Pass",0.0222468576534276,81.6991140966432,999,1,"ok","48h_high","Pass"
"S67-A42","48hhigh_179-79","Unknown",1,"UGCG","Test",17.7366690650575,1,"Pass",0.0222468576534276,82.2276883868832,999,1,"ok","48h_high","Pass"
"S67-A43","48hhigh_179-79","Unknown",1,"LRP6","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S67-A44","48hhigh_179-79","Unknown",1,"Tcf7l2","Test",17.1130909244682,1,"Pass",0.0222468576534276,82.6653590679415,999,1,"ok","48h_high","Pass"
"S67-A45","48hhigh_179-79","Unknown",1,"B2M","Test",9.10796922633961,1,"Pass",0.0222468576534276,85.5595088081432,999,1,"ok","48h_high","Pass"
"S67-A46","48hhigh_179-79","Unknown",1,"MAP3K14","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S67-A47","48hhigh_179-79","Unknown",1,"SLCO3A1","Test",16.613581682418,1,"Pass",0.0222468576534276,83.8989112939771,999,1,"ok","48h_high","Pass"
"S67-A48","48hhigh_179-79","Unknown",1,"SP1","Test",13.7111002827617,1,"Pass",0.0222468576534276,86.7288654212364,999,1,"ok","48h_high","Pass"
"S69-A01","48hhigh_181-81","Unknown",1,"ACTB","Test",13.9927915076459,0.894091331788128,"Pass",0.0222468576534276,89.59614793736,999,1,"ok","48h_high","Pass"
"S69-A02","48hhigh_181-81","Unknown",1,"SP3","Test",13.2275636340266,1,"Pass",0.0222468576534276,81.6260943858664,999,1,"ok","48h_high","Pass"
"S69-A03","48hhigh_181-81","Unknown",1,"SLCO2B1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S69-A04","48hhigh_181-81","Unknown",1,"RSU1","Test",13.5702512988207,1,"Pass",0.0222468576534276,82.9805928728154,999,1,"ok","48h_high","Pass"
"S69-A05","48hhigh_181-81","Unknown",1,"IL8","Test",10.4460272030404,1,"Pass",0.0222468576534276,82.8345800984838,999,1,"ok","48h_high","Pass"
"S69-A06","48hhigh_181-81","Unknown",1,"FZD7","Test",17.0257045648104,1,"Pass",0.0222468576534276,80.9706427660108,999,1,"ok","48h_high","Pass"
"S69-A07","48hhigh_181-81","Unknown",1,"ABCC4","Test",13.8319011798316,1,"Pass",0.0222468576534276,80.7367553698197,999,1,"ok","48h_high","Pass"
"S69-A08","48hhigh_181-81","Unknown",1,"YBX1","Test",7.22904040176992,1,"Pass",0.0222468576534276,82.1767454544672,999,1,"ok","48h_high","Pass"
"S69-A09","48hhigh_181-81","Unknown",1,"PRKCB","Test",15.6354848107687,1,"Pass",0.0222468576534276,86.6909755250924,999,1,"ok","48h_high","Pass"
"S69-A10","48hhigh_181-81","Unknown",1,"DDIT4","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S69-A11","48hhigh_181-81","Unknown",1,"ABCB1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S69-A12","48hhigh_181-81","Unknown",1,"LRP5","Test",15.3076462319058,1,"Pass",0.0222468576534276,84.0439697627253,999,1,"ok","48h_high","Pass"
"S69-A13","48hhigh_181-81","Unknown",1,"ABCC5","Test",16.2322639898144,1,"Pass",0.0222468576534276,84.2250551262512,999,1,"ok","48h_high","Pass"
"S69-A14","48hhigh_181-81","Unknown",1,"NFYA","Test",13.8098992828093,1,"Pass",0.0222468576534276,85.3522651901906,999,1,"ok","48h_high","Pass"
"S69-A15","48hhigh_181-81","Unknown",1,"CSK","Test",11.7170301748237,1,"Pass",0.0222468576534276,85.7916909000467,999,1,"ok","48h_high","Pass"
"S69-A16","48hhigh_181-81","Unknown",1,"SCML2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S69-A17","48hhigh_181-81","Unknown",1,"GAPDH","Test",7.53503749989301,1,"Pass",0.0222468576534276,87.3763309658259,999,1,"ok","48h_high","Pass"
"S69-A18","48hhigh_181-81","Unknown",1,"APCDD1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S69-A19","48hhigh_181-81","Unknown",1,"WNK1","Test",14.7416370311749,1,"Pass",0.0222468576534276,83.7346767552126,999,1,"ok","48h_high","Pass"
"S69-A20","48hhigh_181-81","Unknown",1,"IL18","Test",17.4860673735299,1,"Pass",0.0222468576534276,80.9335458755982,999,1,"ok","48h_high","Pass"
"S69-A21","48hhigh_181-81","Unknown",1,"GCLC","Test",13.5261857574221,1,"Pass",0.0222468576534276,83.3540031935696,999,1,"ok","48h_high","Pass"
"S69-A22","48hhigh_181-81","Unknown",1,"MAPK1","Test",12.2714229901886,1,"Pass",0.0222468576534276,85.188222401904,999,1,"ok","48h_high","Pass"
"S69-A23","48hhigh_181-81","Unknown",1,"MYC","Test",9.07972783122341,1,"Pass",0.0222468576534276,79.8987065939093,999,1,"ok","48h_high","Pass"
